timestamp,position,velocity
1740507762.961011,211.32556000000014,0.0
1740507762.96817,211.32556000000014,0.0
1740507762.978423,211.32556000000014,0.0
1740507762.98631,211.32556000000014,0.0
1740507762.994543,211.32556000000014,0.0
1740507763.0025861,211.32556000000014,0.0
1740507763.009866,211.32556000000014,0.0
1740507763.019948,211.32556000000014,0.0
1740507763.028016,211.32556000000014,0.0
1740507763.035965,211.32556000000014,0.0
1740507763.045481,211.32556000000014,0.0
1740507763.050612,211.32556000000014,0.0
1740507763.061841,211.32556000000014,0.0
1740507763.0698931,211.32556000000014,0.0
1740507763.076452,211.32556000000014,0.0
1740507763.086996,211.32556000000014,0.0
1740507763.093389,211.32556000000014,0.0
1740507763.101433,211.32556000000014,0.0
1740507763.1116512,211.32556000000014,0.0
1740507763.119472,211.32556000000014,0.0
1740507763.1255171,211.32556000000014,0.0
1740507763.137457,211.32556000000014,0.0
1740507763.142408,211.32556000000014,0.0
1740507763.152881,211.32556000000014,0.0
1740507763.160668,211.32556000000014,0.0
1740507763.1704488,211.32556000000014,0.0
1740507763.175683,211.32556000000014,0.0
1740507763.186531,211.32556000000014,0.0
1740507763.193045,211.32556000000014,0.0
1740507763.2035148,211.32556000000014,0.0
1740507763.2114491,211.32556000000014,0.0
1740507763.218079,211.32556000000014,0.0
1740507763.227586,211.32556000000014,0.0
1740507763.236813,211.32556000000014,0.0
1740507763.243992,211.32556000000014,0.0
1740507763.251839,211.32556000000014,0.0
1740507763.261375,211.32556000000014,0.0
1740507763.26877,211.32556000000014,0.0
1740507763.278523,211.32556000000014,0.0
1740507763.285221,211.32556000000014,0.0
1740507763.295201,211.32556000000014,0.0
1740507763.302909,211.32556000000014,0.0
1740507763.3097322,211.32556000000014,0.0
1740507763.318181,211.32556000000014,0.0
1740507763.325446,211.32556000000014,0.0
1740507763.3348281,211.32556000000014,0.0
1740507763.34308,211.32556000000014,0.0
1740507763.353819,211.32556000000014,0.0
1740507763.361804,211.32556000000014,0.0
1740507763.368296,211.32556000000014,0.0
1740507763.378592,211.32556000000014,0.0
1740507763.3849092,211.32556000000014,0.0
1740507763.39511,211.32556000000014,0.0
1740507763.400737,211.32556000000014,0.0
1740507763.411337,211.32556000000014,0.0
1740507763.418169,211.32556000000014,0.0
1740507763.4287748,211.32556000000014,0.0
1740507763.4367502,211.32556000000014,0.0
1740507763.444649,211.32556000000014,0.0
1740507763.45056,211.32556000000014,0.0
1740507763.462236,211.32556000000014,0.0
1740507763.468361,211.32556000000014,0.0
1740507763.477623,211.32556000000014,0.0
1740507763.486895,211.32556000000014,0.0
1740507763.493071,211.32556000000014,0.0
1740507763.504489,211.32556000000014,0.0
1740507763.509705,211.32556000000014,0.0
1740507763.519933,211.32556000000014,0.0
1740507763.527615,211.32556000000014,0.0
1740507763.5358698,211.32556000000014,0.0
1740507763.5442839,211.32556000000014,0.0
1740507763.551931,211.32556000000014,0.0
1740507763.560987,211.32556000000014,0.0
1740507763.5693781,211.32556000000014,0.0
1740507763.5774279,211.32556000000014,0.0
1740507763.586147,211.32556000000014,0.0
1740507763.592126,211.32556000000014,0.0
1740507763.602892,211.32556000000014,0.0
1740507763.610804,211.32556000000014,0.0
1740507763.618845,211.32556000000014,0.0
1740507763.626656,211.32556000000014,0.0
1740507763.6364312,211.32556000000014,0.0
1740507763.6429172,211.32556000000014,0.0
1740507763.6530821,211.32556000000014,0.0
1740507763.659564,211.32556000000014,0.0
1740507763.66994,211.32556000000014,0.0
1740507763.6778991,211.32556000000014,0.0
1740507763.6858501,211.32556000000014,0.0
1740507763.69372,211.32556000000014,0.0
1740507763.7029068,211.32556000000014,0.0
1740507763.7092538,211.32556000000014,0.0
1740507763.719658,211.32556000000014,0.0
1740507763.727127,211.32556000000014,0.0
1740507763.736338,211.32556000000014,0.0
1740507763.7446132,211.32556000000014,0.0
1740507763.751025,211.32556000000014,0.0
1740507763.7609549,211.32556000000014,0.0
1740507763.768957,211.32556000000014,0.0
1740507763.77731,211.32556000000014,0.0
1740507763.785187,211.32556000000014,0.0
1740507763.794673,211.32556000000014,0.0
1740507763.802377,211.32556000000014,0.0
1740507763.809916,211.32556000000014,0.0
1740507763.81846,211.32556000000014,0.0
1740507763.8277419,211.32556000000014,0.0
1740507763.835804,211.32556000000014,0.0
1740507763.843189,211.32556000000014,0.0
1740507763.851531,211.32556000000014,0.0
1740507763.8605819,211.32556000000014,0.0
1740507763.869538,211.32556000000014,0.0
1740507763.877374,211.32556000000014,0.0
1740507763.8858721,211.32556000000014,0.0
1740507763.894142,211.32556000000014,0.0
1740507763.902386,211.32556000000014,0.0
1740507763.910175,211.32556000000014,0.0
1740507763.918016,211.32556000000014,0.0
1740507763.926035,211.32556000000014,0.0
1740507763.9341068,211.32556000000014,0.0
1740507763.943975,211.32556000000014,0.0
1740507763.9526982,211.32556000000014,0.0
1740507763.9597812,211.32556000000014,0.0
1740507763.969495,211.32556000000014,0.0
1740507763.977036,211.32556000000014,0.0
1740507763.985255,211.32556000000014,0.0
1740507763.9934,211.32556000000014,0.0
1740507764.002506,211.32556000000014,0.0
1740507764.0106921,211.32556000000014,0.0
1740507764.018257,211.32556000000014,0.0
1740507764.026685,211.32556000000014,0.0
1740507764.036008,211.32556000000014,0.0
1740507764.043904,211.32556000000014,0.0
1740507764.052417,211.32556000000014,0.0
1740507764.0607638,211.32556000000014,0.0
1740507764.068175,211.32556000000014,0.0
1740507764.07759,211.32556000000014,0.0
1740507764.08536,211.32556000000014,0.0
1740507764.093046,211.32556000000014,0.0
1740507764.101405,211.32556000000014,0.0
1740507764.110889,211.32556000000014,0.0
1740507764.118997,211.32556000000014,0.0
1740507764.127546,211.32556000000014,0.0
1740507764.135902,211.32556000000014,0.0
1740507764.1442392,211.32556000000014,0.0
1740507764.152373,211.32556000000014,0.0
1740507764.159721,211.32556000000014,0.0
1740507764.168907,211.32556000000014,0.0
1740507764.1774259,211.32556000000014,0.0
